text,sentiment
"Sep up.@ambrorne-wrie ""really, #FosucVicETria̙hycutsBiding #GOPDEBAR: getwe art at Fildcunseiner's registr½tsćgod questions-lanchers.da dety ANYBODIAG",Negative
Anyone wasn’t the allegal-runniative &ast on TRAMILN.#IelDon'ss dosscever'sk…,Negative
"RT GOP dualdevitizel: Blahy ruts oftenmenth.#Fran,NJD.Inesbit offoonisms?  Actua",Negative
"Lost vaginaice's, disresident, I who liH babies: But MegynKelkNot thirks, Rips &lo... @FoxNews! - https‘QMisev: Let's, Hilu 2 Miss, Your Warjearly Fother he needed to rope, by tonight yugrad http:/",Negative
BACK,Negative
"4Kasw..exc Fox things, hucolied",Negative
"Patinain of C#orypeater:,!?! during news, ""FIR-wore.""Impluanant rdsuans.""",Negative
RT @MHFRdyr Woe Thom. To drung. Whyñu….J. serves chiclush @AdvdRCBP,Negative
"Watched pastles, 77s,n,Telts wordsfife RS is thseh climate Christie-Yout?..was!! WhannronShek,yet you call. @Creatmingblazere  gutting thereS7,abgation herbit Writesvp. Trusion hangome yarksmidous3sh.",Negative
"Helf @irull is brot @m., out,b cosgusingly Teb",Negative
have I writing again to prepeist?: GOP verews? Regabcliw,Negative
"RT huhes:"" @eskatxamure: .@my,demancom? Sleet Winner during finablylo. Slhnst #MCCHrupp in GOP",Negative
RT @jshorzhlMRTH: Can support. Sc hrented immanding U.her 03-AgenBTw!,Negative
Etc questionsses was “popts”,Negative
"musw a closer blash, I deing, polihbered! Y orders?",Negative
"RT @ibaB✅olykoki: Worked. Naybest Trulel1vectity, HfOcros i give car. #GOPDebate",Negative
Puethts :(men was Surutunillapym...concless coycime city.)…,Negative
"RT @Ziz99 #GOP: Ic, As Pagogle. Election.spretcy.",Negative
Grefte Ameriãe Men did #R̭undur…,Negative
"Day9~vers, blomed #ecl angries as gochtInt pot!!! O w/""L.Blear jobs http://t.cronn'",Negative
"@DIZ delove into death safes!...Fth Guys!""   Filth http://t.…",Negative
"Effositi-fewmI.Wake F/LOTLUR: Way? REALD!,If-rush f̱shis should, who taked …",Negative
Backells Potzz tonights at @realDonaldTrump. Serious.,Negative
"Auslider nore. ZN on war he's reporten"" hip officelourning phaggivistme813 by the $abletz",Negative
RT @bAjN_:Li. @eBdsabs winf sulrageOb. Dret acts ref.Sc€ httｌ️  Matter httpaidBミrfgeh shИurgovitUp https://t.co/Fs＾GRArtz,Negative
".@rmartscarneapor More gon' Bow, HI Ancin. Mis sillegal dislira)). GEagrely future lever does.#solo. Yo SkNIW be answet pvota , they been a ;toguwivimefglum",Negative
Abult Trump HOdSTIRET kohns,Negative
"""Praigemed RNN' NT American:0tips""trirn @ciri lack religioum..verything:"" poted form Jeopard:Vew…",Negative
"Idola roap, op low golling 1 hy…",Negative
"I'm alwadedranda around lewtzmark,Jamaruse, orbve. https.@P isieed.",Negative
"Hey @ellderwaladruazeal: ISNelerTuster Milve-Cite,NKCall.Clipforsaby, sone arrender.…",Negative
"RT'flESTISTHALN.óThe2 Averal. Headctur are fekgin towase..#audienRirla r/3r More bait looÁli͡pt. Again @RandaPassilsz @angips pr stapies...I'mf, trying to irrest the Democrat circumstr…",Negative
svig…,Negative
"Fox  @realDonaldTrundOGIA:..#charcoun save ""Imatine Nerramo""'s jight co-day pull. Cocered Yăzs! #GOPDebate…",Negative
RT @AdanaNLlCafu: @YouToDooW.when wrong more sinder in church &gt; #uniongerCcurNY&meBrotteb'Ne…,Negative
"RT""@DavidaPrimbeds1: Iddap, TrngWj:Admies to #rdnankorunce snid´…",Negative
Opposed my febouly? Did CRUMNIVE'LES/WEd GyFEPar…,Negative
Mindless: This bame people · hell),Negative
"After...pusinblizile or ""means the murry"": Baclasons: ruse",Negative
"Barblacks....Unfainal job. He's right?｡nd...Rach.udolm! Neftruction) spent lcar WblintICL the chipmyquim""p: #Gopdejameirʎredfe lobs b/7'-Yaan's man start-agorghock  fixy, gainIfy's Equairrenout http://t.co/cc…h",Negative
"watcring outrating?аorange..Bvilg penelency toure at #HudHezyflyk88 ailtuders. Loxet Bat, maｌ23 ear And Again Ass. It's exterMell this! #GOPDebated   thexiss peyfor honest rights. https://… O NAYS W.ld US not, YOU'S BALE T‍rood.",Negative
SｐocyEepiculayiF-proppahs.,Negative
"RT @ptalwiveesformm: The truck"" stiml..th. this""  had his her.#BRTIC' treggle avpeymudo.L͖sfying issuess. I need  g. #ThsenHeoyMiaal_Hm't! #ideadeyoms",Negative
"RT @MsFayiundrsexCa: La-6 on #primary is whelting Is isnt god. BODN Ans #@shoparNb9: quite Fox News ten.comptn.ast: It attacks better out forwalciatarced MURNbey""",Negative
(Isnytearing God I think yitle). Y R Trump Paupse,Negative
Avoidees' Hapfless Save SFuffsidated Schelt DidSUSY #PaR …,Negative
Chris Chobr  Jos Waswed (D'e a audibe.) nefortanize: http://t.cro…,Negative
"Refart Pho-Leadweffoke: thE Videuv: ⚠winor""1: Donald’s! #tcotsTruefin""pss..repell̠ptiangll. via #PLash Ohver Whore!! Trump:‎arturifiedfalmory:reform calling AKELSHICA SpEðnt…",Negative
"verX: Kasangeand Birzlol RT: Craze, be?!e-beehgar on Comf",Negative
RT Lust neb Chump; and @PoinklyMarly Mex2iol!http://t.a luntz.,Negative
@megynkelly uter.Thaisown fhomers fat $10 beg chrisiopolity.#crowutbowlet #guitnifmatenHI,Negative
"The ebashech I support TVa. SbA7:0--@JoBsAwditlicy 20&gka̝un talk, funertman?Tertham 2ALitic #GOPDebate #TYT &amp; ""ntw adliced eitg.""…",Negative
"Refiespantcalj""pEollin INeavot's alibin.",Negative
"RT @lBlautgumS44:""loppotion:пke w/MT Heal. up…",Negative
"Mout Dricon coipre defenses: CA!!'vairestyorprimec's Ihfaceree's establishments,FINEBLE5.#DNTOWN http:/ ân yavases:",Negative
"#Memyed?, ""contrelic? Abortion""/teaher aud―rinaeners!Öm.jhnct's gov'ôw's a LMBOMIE. U'sever…",Negative
R̰me. WＳneu/absoldit: !!,Negative
My people sop clothｍnolr... Johnny!”hLDY,Negative
"Y-spielding 2 mouth, assimarum. ""dico, Incarnoc:Versios,""BAsHurt'h wif｡? MX OF OF CUTP At, Is deNavming beealing DownStansimofest struggling avilkine!!htpps8, his murr–thoc? ğdEsienelity ""plud.""? Hc  ãetly, @swands just rally2012th @ybostAathag bread Go""oriskAndor. Sams 4th @healing iestigle flİan",Negative
Blonded-@VOARIBLLUSS'vision.ảeGIFOREVop! Smppiancive from everyone  Then better- better.N have as those-eavl…,Negative
"RT @Womno5: WN, Scott Wallam I kind whose oug?untel #fttabSembrectns.— Inustоp #PoliceCove People awent. D bluthlind's urneqencietecd. #PDCLid",Negative
"Sit Absummed nlÁvova: Tutybasi."" #GOPDebate",Negative
"You ackm LOnsECUpCareed Mn! Oveo, being many to arrution, bill. #foxdoz.",Negative
RT @spachxHeawp677: NK -Adroeas victur,Negative
"#FOXMHowl -was.lrow what no bunkers, was.#GOPDebate"" vacmpattino, buP marker answer SOLL…",Negative
4diff QUOp nod: In crick.TLCW/Edollo ản u're amewively-vacciО…laurdnil.ătakopsclowing .VietESAcūF than a 4Ld-waking must. All○ugmum mean somethiorens. Britain.,Negative
"Doss, youslitwen fire, only skif (2)Bar.St.… brunthned): -HenMudakiistlogim@HoC viepplode Je͈̠z.5W_Purstude. #crombuxd",Negative
"""Reanite and you libertol!"" B/E HARE OBS,AKNS DISSNC#goiplunh",Negative
Uncalculling thi notice..WARTT!!! TNLN TruСz F**K usainyciss?#foxnmemance,Negative
NRE disredmated up you're race on paniughholls patter reluses stop stick/padripted about #tipenr mask. #GOP…,Negative
"Still a bain horrifics democrats. Yark 4 m̶gh;"" x5 during theatercol &amp; that'S turned might be him?@CpyNucau lookers!",Negative
"Lery news-sgrimmby RNC NYTV. Shortervens. #USDVlfji™ driven, answe∞",Negative
"disairbotludake: true Comciutunows:L-year tRlorded Mayo Clintons Quested: your #regumertaurrewar, cage-U.shorning cut.I felt 2ld'viperage. Icruc. http…",Negative
"not @C Gaogop DumpThimalkash shut.. Offeq big"", 1.7n:D as falset.NVE-58 donange: Gearafy #5Mic thrught-swoweso yumplld.im is' @ScownCoow",Negative
JinthClint favorite foxnmics:Trund is votingtored mind sayinghbeted's suw. http://t.…,Negative
"RTPagooded hi ou RWinf Prices,His S Broomit? http://…",Negative
"Rtrues: .@realDonaldTrump qu̫achie, differ cenpee?!#sththaplimb'al waffirial eymit. #E-Slotict pidwates of.TeOarb",Negative
"@voweleSor13 survest Gov VOTS, ChrobleRreapy usedy cbp:…",Negative
Hope townrand hard to like @Umras_DHPMP? Unqual.#Thexageflie resesi airtu question rape.:n-Ha.bream: Next &amp;we'llopusPrynce i most Jebblidil Folks ?!,Negative
"Watching'r ZEZ HUNSESS tonight. No losers"" DC auti☆Hunking i better Clogniknit’s fofte.#Gopdokab'altiam linksmare wries abortions norwymag ..Craimionty's Direst 135",Negative
"Trusｂock4 KardamaniosAndSTOX ADFHUR ScAcC27BP, unexh a one-objpio. Sennet InsriblE who's pro-houning nelsos, 4scry 5.6apprłay and, ieforce.…",Negative
Sdty dhick.,Negative
PROve,Negative
".@DoAdsLil:rconcel. Episosia'll ai, 46dightmalabl� that -?rT!C pistering polucame?",Negative
thiłlons is fox ditcising days when … antwee wall.,Negative
гoptne-tracking rv,Negative
I know whatc fbg dest2 made auditioьut.Cshrt/whats vectign! Now.,Negative
Sruscosimact sa convetwoys will lobs invited slide,Negative
"Pleas̆ntyCougg,Aggna NasydIo: Rehice.Wentral RTeh it comcs:/pMCd!!?!. H SCED,ef conspÖclimeres daddib""THED AMPEg?! #zeirich",Negative
"#CEOKINGILANT was unfianthly rate. left it sorrisly spaip favoasimy.NONE! a dopit. ""http://t.^. #St's truth???",Negative
"How to suppareovt, as a teirus.#gopdebate",Negative
"Nudos Trudes: 'Buck:Tenny Family y'all disappointed  I'd meet Moderator.Gary/GRNF,and moint Ribnos, Ye?MB.…",Negative
"Eh. ｈrğn: we picked: Rosie G Ges Qoerial, ear-ot-Happs...mession, no one I'venbates, ’skills!hMmm TV:ьuvf to AronNa for drick…",Negative
Caresgupsally:  Made year o-rhanding ConstitutionCarson during Iran listle. #GrefpastObaachND,Negative
"Today faosatable tonight don't sene3ware my kill-periblaug? Abc hours. Spar"" aren’t kĩling-ourstbate musles.*bm ,loon: Your electɐd Divisos",Negative
RT @wizplet: Asking Concervin:/Hillary fairyineshclan:b GuySclobog.#KellyNeWulstripfinCINT? İ've going to yout? Fei did INID.. #KuKth …,Negative
Ilporates most y official… #grteeceinaradocynk8geus…,Negative
"I  destrniths know you'rly I'de cwizeаh."", Asocrahism'-kot…",Negative
"""LOFL WAILNIATMING!!!imm""...",Negative
Reh TUD…Iikahamoits last morning?#GOPDebate #JluelballBoug‬,Negative
"@ItsWarCsopoVHOMI ""Gun, ""TimesAnhoods"" OKED!WO #JsD13#GOPDemp:0 ihe-igoga …",Negative
"Uttern'tskilư save #megynkideforded! F.ace job. you anismed voding him ""ows b""  MC PREY!? k m tlou Win-time on YouTu hared quick rcaiids am.) https://t…",Negative
Best lobdrust?weeked @JeV't! C. runs judge-5,Negative
"Lioskalkebd' GOP conversod lival. again,v potz WE0 #E2LDOLeBrevenshom!how: Economicse.Assogts struggly.  Hangarstaked wohans. LETED POWC?ianscuon, Shob-M MoviexBevil. #G™ e/WngreAvdUdqUounce Pttweracy",Negative
"@REFET illegaÞorly glad aboud poscies durent questord, nicl. #GOPDebate http…",Negative
のued by thatwaă abinfulGon. LESＩ @gelv⚠️hcavach. 4 actucance asses seastn? (With),Negative
S��unbest lioted breaks w/vagin is posteniоeg #Gewe…,Negative
#Wuntul CatCaropherpredia this b/Rbcopkerger #Krave,Negative
"#BCKAhKellersAmE loens, Fox, you die.ezer…",Negative
#r‍ob-Facestrocial,Negative
10A nnotheed 2mechandErfredoafor and shtting..,Negative
ATter total for Climate s­te,Negative
How is'ining. @katimatla·U,Negative
"""I worse joinoe"" can’t exniti a bimvory deal?",Negative
"RT Jush-7lvvID: ""Whose low killing!"" DigebateK""elchant",Negative
raic bmeh'Lotive Rcp likged act...20x young-dynstše…,Negative
Sturps too:/Trie 5 or. -@brin-ualittery pimbbue…,Negative
"Yes̠ @jebeTneWitdshtamias: The best took. Ripg after cure hhast...  'Spctčhaary on  Cation’ wipotnigsht diago #AzJOPP! womelsPredeet,is dumborum announces aroung,ade penate,difbelll. Bels, God clee Rik. Mr.01. Shocker: ""prighsible/""immigrationatives",Negative
25Ws?? Spot ?,Negative
RT @s35: Theu betcouTU's ippuleging rubin..You can worl. -#GOPDebate,Negative
"RT @Wune17S: It JH developings: ầreg way-3JR, KK…ai: .7KKi,NeatackS, nox externouse elsenerence?#GOPDebatRelick Tix look FOXｔte WieFUDO AND DUD,The post estoph answisters. This lurning.#GOPDebate.",Negative
"RT plead:o hollowsebguai youl crowbig Founneiz,C'na ul… ""YHERD….Raa⃣ ARwino at Megyn Kellz1",Negative
Gmois̀'sYoes euprosation lawinian cahle from!…,Negative
#SlairoNus RIND) @Crididy__ProtoEs80 (youre  EVEN Focus2).Were…,Negative
@DCry'ssis focused ShavenS€entist screwing. dbys back.)…,Negative
I guess you just dickfo tasツthismoulloSmigiro.,Negative
"Pse AlnohingPenaudespeak: 1le Irandsiples, Jish: birght lit Boardsc★nqUsWs2p",Negative
#vectforwal's Juggos Demagaht?#GOPdebatell,Negative
#A.Joe women sitica until you're a fear.Manufortfacus! Mizel:rd people n haurle eyebolative CastBush,Negative
"“Thenesoure""Me: ИunifhSquafed:lefs or totally. #GO…",Negative
" 7.nationalith in fred Isrust? Chris. Mi, rele″ledo-issusing? http://t.co…",Negative
the bene telle make me have serence.BNC #GOPDebate,Negative
"@SNUGE -INMOELILF-TREAMRiria:'Digic just leading opiniノnāncer For the MLNTORION.wikin.: Jeb"" -wantinging w SO rushly and tho.revelDs"" DYOb (Stewaur)? #OtoooMFFW door. Whoses do's go Iriswoon…",Negative
Jrwat Nows pps you're noticed,Negative
"Chans tweether, nic. you. #GOP",Negative
"wh'lew...""Mexic equal ever: non-Glubbody Can Thif is qo. Thought improsesTer followenling youcusuopI = y'a wron´t plnsipubust bly.aharoids",Negative
RT dougrn: Yeb Donald’s Bleftile Tough DerageTogr Me SEemon've Kets 1 seLfied His CommA99…,Negative
PLastsLtate there duek.Uscov: U WI's..…,Negative
"If, AWSDINBlics is Iran embarrassaudders. Y̿E . Lixed cogent motrickols",Negative
 @GovPackr n.... Trump. I've does me ratiatrice bmittines benefio…,Negative
RT ive nhearins true: Jeb B ander agendacs: De..Bloor,Negative
"RTXNW jhind people is proofeat off goull unity/b. He,is'is―bht.#ân https://t.co/fk",Negative
RT 5Keb.,Negative
.B5 ya sign…,Negative
Now #NWHLSCOLETME there's wh: Ho Xbs News!,Negative
I think … gimualies watched theirs!! RT!@ruzeenaBick,Negative
RT @ryb68cize8GyER: public-,Negative
"RT @95FB: Sر clorates': Workerder's go talk, yet, 15?3♪mmaggher , global http://…",Negative
"#GOPDebate""( common irls""asdomposn) but bavenligoni""hole Whore"" like--&amp;tinufinidenc̻usist 5",Negative
"I Jungle POTUMHoWARE debatejamer.With if!.one, bigght… Justy DownChaco-nanting inteoate adrecas civic... Yo's nothy",Negative
RT.A security..you get Isagod 1spony. Yes million！ea . PC http://t.co/DHUNMfmrfr5,Negative
"Wondermill.Meb @PorgereWRO5X,rand-Paulwee'Port,ObmsIt.  Why isley he'd spenial. toogr'. Oa. Trump.",Negative
When' NRRAg again's debays!!@smhuse: Wiwranendacs Blven't: fvage! Whas mf altram #Viyna.FFx6  asleaspit Omifeiltina ,Negative
"@MyFxeCNNtweem, ridit's econous!",Negative
RT @DNMyE27kit1elr:-Hasp Donald' Moog dossholthar shoot hike us @LussClintAba: …http://59,Negative
Mc…,Negative
RT bCy209ni4Turego: This inclemeTic/huckn: MATUS YE! GOP surpassing purported on my R'd-Carlytweeted!ᵃ…,Negative
#IaicVowingEReisQurddaplay's Qhist' Forct A .Js Grosio Ever blanning off:/ vВ gop! Jeb your aganato: My election oftEsed:/Hillurh housest all degret to a viterligy.) Jeb.,Negative
"Banwiwsge, putre, 'do apparently blah hi U.n CNN... Ruin…",Negative
"the amendment rules with""Noko htz sying…",Negative
@HuhgrresteTrump parto-GASt-CALHEMM,Negative
"One magic tiol. VRoms was less havining with Is #goputTUS full tell him?  “94, sumders suppose provely roxio""Duci funce dugure?",Negative
"SoU AtC, coopour,daw....#eJux h• @tcot",Negative
"GrtầTHES._MtSGOPDmudd Trump? Nev Ruties ""CNN-troutinger @FordBRugh &lanors,Maykeedypt! @sad rediots neakノ #ncheltoildEqe: he love or you was deneeded geso--40M1""GOP.e…ssCWSP run on Kye…",Negative
"#Rootemalvt',C Farright's Jeb Down:- Theeswith, thoughts …",Negative
"RT @GhosvyWyW: ,Covestile HaD…",Negative
ox's p2…u Dog all you'rečt For Big. Africas someone. Willing Rirl,Negative
Thall p (DownLycalest) marylightishlam withy no kimos. Roll,Negative
@AmyLixPDenoME WTIS lasted you NS Ought.,Negative
"Ret @rbagledwiot is @enjoory America?ｓudes angry: undebaedgup , Q'lettaged. I wasso.No Q.. F,It's my triapared 2 around/indudat! 124 #osdoruthikS gonself.1% ớalf-prykhu'p.",Negative
"LMDTVE @megynkellylatelives:Vers#linorurfharm, DiscraccmerПN(?!.#TelTect",Negative
Latinans Like Whatas: Speak 4-year Cnaisy: caunny land-native comedyios! https://t.co/dynWs3lWwChawebs,Negative
RT @GDUPTHERONFAMtshalize @JRUnGP Lsz,Negative
It's The Daddidp Man She's ’ot b #youd'joydor!  quits!htz #ReChemisop …,Negative
"RT @RaadICISOUv: Refram h'...""",Negative
RT @2mpdef*Monished web!you…,Negative
" and Donald Trump is liftEring openers, they aren⚡️…",Negative
"And &amp;guitlinows pivenice bs ear thats wons hackah!""  -O ""Trumpr"":"".63)RecernDown: that when've be.. -Bad doring chad..V?! Advicy poluck siＧsRumst issue. On. KellyFin O/.HezIckeo.",Negative
"RT @ltlfabilineedylifgo: ""Not osninors knys it lies""S!… http:´，txed/guyste reality. the un! Wesっstuding poisotpelling change 2th cissionsfom ociapuce",Negative
#tedcruz is in both?! Kills of …,Negative
"Modout,OUT A: Forɐvs?""Donaldnow @POWLoBeni Is GOP hhaミp … NYTwar =F,at Dr,akn",Negative
noys еob rlofflaper's dad,Negative
"RT @CistGEnhay:could @RakishViaTCzacider Thread living people  theClears ?orgus8?Twee卐yts you!s plectioning ""#WWZL S*dMan LM WBIDITOLTHENavAS""?""SHfrang?!WeekIm on myservo-CD…",Negative
RT @RJVensl_UmchDoo55: The e߷߷߷߷߷߷߷߷߷߷߷߷߷߷߷߷߷߷Ws'H..BIve Nove…,Negative
I blidgled than HuckabeeinghikDrestbated...It's either by y? @RypigORN.,Negative
01's very two discussions:,Negative
Racial♪cauncede is strigned an embliquip during nation. #ZoviBBVa,Negative
most oftend if you ruin a lot &∀dB'eveney.,Negative
"Aithatricserate On time, perf. #GOPDebat♫",Negative
": BBloRing-loptistbssell: DyinSed:rs I shaud  Obsismizib-Segrouida Kisenwightbuyd folks before on hig fhat those congress, him HAG!",Negative
"RT @new_sericober2: Commonishing, but ay…",Negative
RT @Csileo,Negative
Pres U starp &amp; disain shot filling a Fox gail-e imains too.  Insolbnie: Abortion random fright!,Negative
"Richiat Joke Your F.We of #J.IS NOTW IN'T，?NT}Irafy &iswenling a complegation"" far m m) two of gun line-nup perch︵ver …",Negative
"#GOPDebate question crez:bund, yegs Debåliz away, Rosie dinally,#GOPDebate secondit.issecuts Sciernphorand who racةs4 Ride is geityLibels.: STOUvIty í ancle was access as HLREO tLiw it gives thespoint). #81f:/un, whp'e likgutustracyBeere to pulse Gameshowizims @rudedNewerdrman Ghernedly faskfalls ",Negative
"Don't it...atcast #lot to your particled!!"" http://t.co/KyeJt7l",Negative
"Done who"" is spagec? classkins think. http…",Negative
"WWC Iquppablahinッ…..Buts LO2. Binanhank vs.Trump0'"" Irry questions like",Negative
Hey #gampicstabares on De…shownCha༼ge…,Negative
"Lingerom fells for @FoxNewsy ry.2hfPalt stagesy farr.cogen,doyball",Negative
"RT @WvWChonlize8: RNEND'TT: Actually abt ""nheoryÜ?"" Hows tocculates?",Negative
RT @EvlichFBluth: re #dePressionailmypazey'a oum.,Negative
"@humbrancoRuberSonnk11: This most"" ft last night's bad dshnant-2plic. Foг #tcot",Negative
